Name,categories,Country,2016,2017,2018,2019,2020
Cyprus,"Expenditure on economic, commercial, & labour affairs",CY,0.3212,0.3683,7.7746,2.5046,3.4601
Cyprus,Expenditure on education,CY,5.4809,5.2982,5.082,5.3542,6.0603
Cyprus,Expenditure on education not definable by level,CY,0.457,0.4175,0.3756,0.3751,0.4151
Cyprus,Expenditure on environment protection,CY,0.2446,0.2763,0.2604,0.2773,0.357
Cyprus,Expenditure on family & children,CY,3.0006,2.8643,2.7612,2.6661,3.068
Cyprus,Expenditure on fire protection services,CY,0.1384,0.1496,0.1694,0.1687,0.1727
Cyprus,Expenditure on foreign military aid,CY,0.0903,0.0746,0.0705,0.0713,0.0734
Cyprus,Expenditure on fuel & energy,CY,0.2779,0.2197,0.1717,0.1817,0.2289
Cyprus,Expenditure on general public services,CY,7.8534,7.3942,7.0411,7.4599,7.9028
Cyprus,Expenditure on health,CY,2.5083,2.5164,2.6544,3.664,6.127
Cyprus,Expenditure on hospital services,CY,1.8141,1.8097,1.9013,2.1555,3.3305
Cyprus,Expenditure on housing,CY,0.0026,0.002,0.0037,0.0004,0.0206
Cyprus,Expenditure on housing & community amenities,CY,1.4501,1.5303,1.5019,1.5534,1.5623
Cyprus,Expenditure on housing development,CY,0.1268,0.1143,0.1255,0.1252,0.1344
Cyprus,Expenditure on law courts,CY,0.1215,0.1302,0.1624,0.1364,0.1607
Cyprus,"Expenditure on medical products, appliances, & equip",CY,0.5568,0.5601,0.6112,0.8144,1.0057
Cyprus,Expenditure on military defense,CY,1.4274,1.9717,1.7739,1.6696,1.8445
Cyprus,"Expenditure on mining, manufacturing, & construction",CY,0.018,0.0189,0.0075,0.0117,0.0437
Cyprus,Expenditure on old age,CY,5.9067,5.8057,5.9969,6.1237,6.8381
Cyprus,Expenditure on outpatient services,CY,0.0882,0.087,0.0523,0.5986,1.5796
Cyprus,Expenditure on police services,CY,1.2843,1.2724,1.2696,1.3115,1.4889
Cyprus,Expenditure on pollution abatement,CY,0.0401,0.0199,0.0168,0.0179,0.0182
Cyprus,Expenditure on post-secondary non-tertiary education,CY,0.0079,0.0075,0.0009,0.0009,0.0005
Cyprus,Expenditure on pre-primary & primary education,CY,1.7513,1.5984,1.5854,1.7405,2.0647
Cyprus,Expenditure on prisons,CY,0.0755,0.0726,0.0747,0.0758,0.0902
Cyprus,Expenditure on public health services,CY,0.0069,0.0084,0.0369,0.0381,0.1382
Cyprus,Expenditure on public order & safety,CY,1.6324,1.6367,1.6881,1.7041,1.9222
Cyprus,"Expenditure on recreation, culture, & religion",CY,0.8659,0.8663,0.8254,0.9346,0.9376
Cyprus,Expenditure on recreational & sporting services,CY,0.2789,0.2972,0.2874,0.3706,0.3671
Cyprus,Expenditure on religious & community services,CY,0.1268,0.1228,0.1194,0.1185,0.1281
Cyprus,Expenditure on secondary education,CY,1.9325,1.8703,1.829,1.8769,2.1453
Cyprus,Expenditure on sickness  & disability,CY,0.523,0.4587,0.4768,0.4298,0.4683
Cyprus,Expenditure on social protection,CY,13.2467,12.7207,12.3251,12.4175,14.0845
Cyprus,Expenditure on street lighting,CY,0.0243,0.0144,0.0159,0.0552,0.0221
Cyprus,Expenditure on subsidiary services to education,CY,0.2921,0.4001,0.3784,0.337,0.3455
Cyprus,Expenditure on survivors,CY,1.4633,1.4289,1.3811,1.3793,1.5542
Cyprus,Expenditure on tertiary education,CY,0.8585,0.9488,0.8725,0.9849,1.07
Cyprus,Expenditure on transport,CY,0.6139,0.6799,0.6331,0.6102,0.7567
Cyprus,Expenditure on unemployment,CY,0.7708,0.5706,0.4857,0.498,0.6852
Cyprus,Expenditure on waste management,CY,0.1986,0.2038,0.2142,0.227,0.2447
Cyprus,Expenditure on waste water management,CY,0.0,0.0477,0.0233,0.0233,0.0681
Cyprus,Expenditure on water supply,CY,0.6524,0.6968,0.6663,0.6537,0.5816
Czech Republic,Expenditure,CZ,39.7034,38.9497,40.5591,41.0131,47.1489
Czech Republic,"Expenditure on agriculture, fishing, forestry, & hunting",CZ,0.4598,0.4785,0.5031,0.5211,0.5303
Czech Republic,Expenditure on biodiversity & landscape protection,CZ,0.1977,0.2074,0.2338,0.216,0.2324
Czech Republic,Expenditure on broadcasting & publishing ,CZ,0.2058,0.1781,0.1777,0.1725,0.1652
Czech Republic,Expenditure on civil defense,CZ,0.0028,0.0045,0.0043,0.0033,0.0277
Czech Republic,Expenditure on communication,CZ,0.0161,0.0134,0.0475,0.0218,0.0193
Czech Republic,Expenditure on community development,CZ,0.0898,0.1005,0.2752,0.206,0.1883
Czech Republic,Expenditure on cultural services,CZ,0.5657,0.5615,0.6538,0.6374,0.6515
Czech Republic,Expenditure on defense,CZ,0.7196,0.8008,0.8638,0.8766,1.0209
Czech Republic,Expenditure on economic affairs,CZ,6.0602,5.7604,5.918,6.0858,7.2295
Czech Republic,"Expenditure on economic, commercial, & labour affairs",CZ,0.4412,0.368,0.3949,0.3715,0.952
Czech Republic,Expenditure on education,CZ,3.9441,4.0648,4.57,4.8571,5.0777
Czech Republic,Expenditure on education not definable by level,CZ,0.085,0.086,0.0991,0.1041,0.1128
Czech Republic,Expenditure on environment protection,CZ,0.7492,0.8017,0.8517,0.8341,0.9035
Czech Republic,Expenditure on family & children,CZ,1.5428,1.5183,1.6101,1.6163,1.8693
Czech Republic,Expenditure on fire protection services,CZ,0.2423,0.2464,0.2799,0.2717,0.2981
Czech Republic,Expenditure on foreign military aid,CZ,0.0348,0.0291,0.0245,0.0269,0.017
Czech Republic,Expenditure on fuel & energy,CZ,1.0093,0.971,0.9154,0.8757,0.9062
Czech Republic,Expenditure on general public services,CZ,4.5092,4.1661,4.3863,4.3097,5.1024
Czech Republic,Expenditure on health,CZ,7.4182,7.3866,7.4867,7.5524,9.1989
Czech Republic,Expenditure on hospital services,CZ,3.2961,3.3612,3.486,3.5318,4.3439
Czech Republic,Expenditure on housing,CZ,0.2549,0.2172,0.1784,0.1505,0.1514
Czech Republic,Expenditure on housing & community amenities,CZ,0.5877,0.5852,0.7715,0.661,0.6548
Czech Republic,Expenditure on housing development,CZ,0.251,0.2666,0.2675,0.2259,0.1987
Czech Republic,Expenditure on law courts,CZ,0.3093,0.2984,0.3005,0.3092,0.3272
Czech Republic,"Expenditure on medical products, appliances, & equip",CZ,0.9247,0.886,0.8777,0.8636,0.888
Czech Republic,Expenditure on military defense,CZ,0.6302,0.7073,0.7721,0.7786,0.8966
Czech Republic,"Expenditure on mining, manufacturing, & construction",CZ,0.0142,0.0165,0.0156,0.0127,0.0086
Czech Republic,Expenditure on old age,CZ,7.3971,7.2418,7.236,7.3417,8.2221
Czech Republic,Expenditure on outpatient services,CZ,1.5848,1.5459,1.5286,1.5782,1.8237
Czech Republic,Expenditure on police services,CZ,0.8657,0.8755,0.9428,0.9766,1.0275
Czech Republic,Expenditure on pollution abatement,CZ,0.0099,0.0077,0.0064,0.0281,0.0419
Czech Republic,Expenditure on post-secondary non-tertiary education,CZ,0.0203,0.0206,0.0225,0.0241,0.0262
Czech Republic,Expenditure on pre-primary & primary education,CZ,0.9557,0.9987,1.0812,1.1409,1.2612
Czech Republic,Expenditure on prisons,CZ,0.1672,0.1779,0.188,0.1902,0.1998
Czech Republic,Expenditure on public health services,CZ,1.3415,1.3201,1.3134,1.2869,1.8289
Czech Republic,Expenditure on public order & safety,CZ,1.7256,1.7474,1.8583,1.8914,2.1377
Czech Republic,"Expenditure on recreation, culture, & religion",CZ,1.2876,1.3074,1.4741,1.4259,1.4434
Czech Republic,Expenditure on recreational & sporting services,CZ,0.3724,0.4177,0.4807,0.4573,0.4773
Czech Republic,Expenditure on religious & community services,CZ,0.0411,0.0467,0.0365,0.0324,0.0309
Czech Republic,Expenditure on secondary education,CZ,1.7067,1.7791,2.0116,2.1954,2.3177
Czech Republic,Expenditure on sickness  & disability,CZ,2.0833,2.0692,2.1271,2.2091,2.6948
Czech Republic,Expenditure on social protection,CZ,12.702,12.3295,12.3788,12.5192,14.38
Czech Republic,Expenditure on street lighting,CZ,0.0819,0.0856,0.0877,0.0889,0.097
Czech Republic,Expenditure on subsidiary services to education,CZ,0.1937,0.2026,0.2207,0.2393,0.2225
Czech Republic,Expenditure on survivors,CZ,0.5682,0.5374,0.5203,0.5096,0.6051
Czech Republic,Expenditure on tertiary education,CZ,0.6675,0.6397,0.7975,0.7595,0.7512
Czech Republic,Expenditure on transport,CZ,3.4505,3.2044,3.422,3.588,4.0827
Czech Republic,Expenditure on unemployment,CZ,0.1783,0.1581,0.1429,0.1433,0.2176
Czech Republic,Expenditure on waste management,CZ,0.2756,0.2753,0.2928,0.2858,0.298
Czech Republic,Expenditure on waste water management,CZ,0.2005,0.2454,0.2504,0.2348,0.2614
Czech Republic,Expenditure on water supply,CZ,0.0977,0.0962,0.1007,0.1032,0.1286
Denmark,Expenditure,DK,52.4786,50.5495,50.5483,49.5169,53.4345
Denmark,"Expenditure on agriculture, fishing, forestry, & hunting",DK,0.1476,0.1522,0.1587,0.1759,0.2643
Denmark,Expenditure on biodiversity & landscape protection,DK,0.1982,0.1829,0.1898,0.1745,0.1875
Denmark,Expenditure on broadcasting & publishing ,DK,0.2342,0.2224,0.2076,0.2107,0.215
Denmark,Expenditure on civil defense,DK,0.0401,0.0472,0.0276,0.023,0.025
Denmark,Expenditure on communication,DK,0.0013,0.0004,0.0661,0.0099,0.0084
Denmark,Expenditure on community development,DK,0.0,0.0,0.0,0.0,0.0
Denmark,Expenditure on cultural services,DK,0.6596,0.6431,0.5854,0.5654,0.6186
Denmark,Expenditure on defense,DK,1.1126,1.1665,1.1809,1.1313,1.1649
Denmark,Expenditure on economic affairs,DK,3.2801,3.2517,3.2853,3.1209,5.0907
Denmark,"Expenditure on economic, commercial, & labour affairs",DK,0.6083,0.579,0.5737,0.6364,2.0869
Denmark,Expenditure on education,DK,6.7953,6.4381,6.3936,6.3116,6.381
Denmark,Expenditure on education not definable by level,DK,0.1137,0.1072,0.1109,0.1136,0.1336
Denmark,Expenditure on environment protection,DK,0.4032,0.4044,0.3967,0.3872,0.4015
Denmark,Expenditure on family & children,DK,4.4422,4.3574,4.3157,4.2454,4.3626
Denmark,Expenditure on fire protection services,DK,0.0688,0.0651,0.0601,0.0582,0.0617
Denmark,Expenditure on foreign military aid,DK,0.0038,0.0038,0.0037,0.0031,0.0032
Denmark,Expenditure on fuel & energy,DK,0.4055,0.4308,0.4072,0.3953,0.448
Denmark,Expenditure on general public services,DK,6.5931,5.9053,6.3356,5.9255,6.2704
Denmark,Expenditure on health,DK,8.4362,8.3232,8.2942,8.3137,8.9222
Denmark,Expenditure on hospital services,DK,5.9791,5.9155,5.8576,5.7514,6.2434
Denmark,Expenditure on housing,DK,0.6818,0.6667,0.6579,0.656,0.6705
Denmark,Expenditure on housing & community amenities,DK,0.2558,0.2089,0.2295,0.1987,0.1517
Denmark,Expenditure on housing development,DK,0.2444,0.1934,0.2139,0.1852,0.1378
Denmark,Expenditure on law courts,DK,0.1628,0.1506,0.1524,0.1602,0.1652
Denmark,"Expenditure on medical products, appliances, & equip",DK,0.5756,0.5478,0.5393,0.5496,0.5739
Denmark,Expenditure on military defense,DK,1.0379,1.0927,1.1286,1.0836,1.1149
Denmark,"Expenditure on mining, manufacturing, & construction",DK,0.001,0.0008,0.0008,0.0008,0.0008
Denmark,Expenditure on old age,DK,8.2511,8.1838,8.2182,8.32,8.45
Denmark,Expenditure on outpatient services,DK,1.1758,1.1717,1.2086,1.2209,1.2268
Denmark,Expenditure on police services,DK,0.5472,0.5285,0.5426,0.5645,0.5819
Denmark,Expenditure on pollution abatement,DK,0.0426,0.0498,0.0334,0.0347,0.0331
Denmark,Expenditure on post-secondary non-tertiary education,DK,0.0,0.0,0.0,0.0,0.0
Denmark,Expenditure on pre-primary & primary education,DK,1.9973,1.9564,2.9135,2.8637,2.9174
Denmark,Expenditure on prisons,DK,0.1858,0.1738,0.1666,0.1682,0.1681
Denmark,Expenditure on public health services,DK,0.1407,0.148,0.1341,0.133,0.1912
Denmark,Expenditure on public order & safety,DK,0.9805,0.9339,0.94,0.9702,0.9968
Denmark,"Expenditure on recreation, culture, & religion",DK,1.7297,1.6885,1.6239,1.603,1.6891
Denmark,Expenditure on recreational & sporting services,DK,0.3882,0.3759,0.3857,0.3911,0.3945
Denmark,Expenditure on religious & community services,DK,0.4323,0.4247,0.4236,0.4175,0.4449
Denmark,Expenditure on secondary education,DK,2.7427,2.6233,1.602,1.557,1.5571
Denmark,Expenditure on sickness  & disability,DK,4.5357,4.4053,4.336,4.3261,4.599
Denmark,Expenditure on social protection,DK,22.8922,22.229,21.8686,21.5548,22.3661
Denmark,Expenditure on street lighting,DK,0.0,0.0,0.0,0.0,0.0
Denmark,Expenditure on subsidiary services to education,DK,0.0572,0.0601,0.0582,0.0594,0.0584
Denmark,Expenditure on survivors,DK,0.0073,0.0067,0.0084,0.0126,0.0122
Denmark,Expenditure on tertiary education,DK,1.7427,1.5587,1.5785,1.5819,1.5846
Denmark,Expenditure on transport,DK,1.9437,1.9196,1.8913,1.7468,2.0599
Denmark,Expenditure on unemployment,DK,2.4131,2.2455,2.0375,1.9246,2.1467
Denmark,Expenditure on waste management,DK,0.0259,0.0368,0.0394,0.0438,0.0433
Denmark,Expenditure on waste water management,DK,0.0091,0.01,0.0103,0.0119,0.0139
Denmark,Expenditure on water supply,DK,0.0,0.0,0.0,0.0,0.0
El Salvador,Expenditure,SV,25.1279,26.9881,26.815,26.1144,35.5408
El Salvador,"Expenditure on agriculture, fishing, forestry, & hunting",SV,0.2001,0.2994,0.2675,0.1915,0.4018
El Salvador,Expenditure on biodiversity & landscape protection,SV,0.0062,0.0072,0.0027,0.0138,0.0158
El Salvador,Expenditure on broadcasting & publishing ,SV,0.0033,0.0008,0.0012,0.0007,0.0008
El Salvador,Expenditure on civil defense,SV,0.0,0.024,0.0,0.0223,0.211
El Salvador,Expenditure on communication,SV,0.1162,0.1085,0.0784,0.0435,0.1291
El Salvador,Expenditure on community development,SV,0.0649,0.0965,0.1833,0.1651,0.1526
El Salvador,Expenditure on cultural services,SV,0.0682,0.0733,0.0753,0.0621,0.0893
El Salvador,Expenditure on defense,SV,0.549,0.6718,0.6118,0.654,0.8608
El Salvador,Expenditure on economic affairs,SV,3.0077,3.6687,2.8631,2.8907,3.8894
El Salvador,"Expenditure on economic, commercial, & labour affairs",SV,0.909,0.8591,0.7506,0.7525,0.9526
El Salvador,Expenditure on education,SV,4.0614,2.3203,3.9645,3.7425,4.2182
El Salvador,Expenditure on education not definable by level,SV,0.296,0.221,0.2348,0.1632,0.0893
El Salvador,Expenditure on environment protection,SV,0.1662,0.1477,0.0892,0.1008,0.1684
El Salvador,Expenditure on family & children,SV,0.0,0.0056,0.1188,0.1346,0.0532
El Salvador,Expenditure on fire protection services,SV,0.0174,0.0232,0.0242,0.013,0.0256
El Salvador,Expenditure on foreign military aid,SV,0.0,0.0,0.0,0.0,0.0
El Salvador,Expenditure on fuel & energy,SV,0.4898,0.5112,0.2352,0.5034,0.5548
El Salvador,Expenditure on general public services,SV,5.6206,7.69,7.3652,6.9354,12.1926
El Salvador,Expenditure on health,SV,3.8104,3.8188,4.0272,4.0102,4.9743
El Salvador,Expenditure on hospital services,SV,1.6465,1.4976,1.4976,1.5612,1.8662
El Salvador,Expenditure on housing,SV,0.0,0.0,0.0,0.0,0.0
El Salvador,Expenditure on housing & community amenities,SV,0.2121,0.3491,0.2802,0.2097,0.6689
El Salvador,Expenditure on housing development,SV,0.0624,0.1553,0.0019,0.013,0.0032
El Salvador,Expenditure on law courts,SV,1.3823,1.2655,1.2267,1.2585,1.3791
El Salvador,"Expenditure on medical products, appliances, & equip",SV,0.0579,0.0556,0.0292,0.0283,0.028
El Salvador,Expenditure on military defense,SV,0.549,0.6477,0.6118,0.6317,0.6498
El Salvador,"Expenditure on mining, manufacturing, & construction",SV,0.1538,0.456,0.3974,0.3101,0.1697
El Salvador,Expenditure on old age,SV,1.2657,1.428,1.3086,1.2355,1.1141
El Salvador,Expenditure on outpatient services,SV,0.7565,0.7774,0.8501,0.8815,0.7902
El Salvador,Expenditure on police services,SV,1.2471,1.6462,1.5338,1.4987,1.5857
El Salvador,Expenditure on pollution abatement,SV,0.0,0.0,0.0,0.0,0.0
El Salvador,Expenditure on post-secondary non-tertiary education,SV,0.0475,0.0464,0.0427,0.0461,0.0
El Salvador,Expenditure on pre-primary & primary education,SV,2.6394,0.5721,2.2367,2.2776,2.4685
El Salvador,Expenditure on prisons,SV,0.3009,0.3155,0.2928,0.274,0.3214
El Salvador,Expenditure on public health services,SV,1.3344,1.4532,1.2575,1.2158,1.9404
El Salvador,Expenditure on public order & safety,SV,2.9734,3.2891,3.0829,3.0494,3.324
El Salvador,"Expenditure on recreation, culture, & religion",SV,0.1319,0.1345,0.1553,0.1391,0.1485
El Salvador,Expenditure on recreational & sporting services,SV,0.0575,0.0564,0.0746,0.0751,0.0584
El Salvador,Expenditure on religious & community services,SV,0.0,0.0,0.0,0.0,0.0
El Salvador,Expenditure on secondary education,SV,0.4237,0.3539,0.3501,0.3551,0.3904
El Salvador,Expenditure on sickness  & disability,SV,0.6564,0.7234,0.6748,0.7038,0.7334
El Salvador,Expenditure on social protection,SV,4.5954,4.8981,4.3757,4.3827,5.0956
El Salvador,Expenditure on street lighting,SV,0.0041,0.0004,0.0288,0.0007,0.1502
El Salvador,Expenditure on subsidiary services to education,SV,0.0,0.422,0.4312,0.4699,0.3563
El Salvador,Expenditure on survivors,SV,0.0025,0.0024,0.0023,0.0026,0.0024
El Salvador,Expenditure on tertiary education,SV,0.3485,0.3423,0.3082,0.1153,0.052
El Salvador,Expenditure on transport,SV,0.5589,0.5953,0.8378,0.7261,0.9956
El Salvador,Expenditure on unemployment,SV,0.0079,0.0092,0.0104,0.0119,0.0077
El Salvador,Expenditure on waste management,SV,0.1153,0.1085,0.0692,0.068,0.0917
El Salvador,Expenditure on waste water management,SV,0.019,0.0,0.0,0.0,0.0
El Salvador,Expenditure on water supply,SV,0.0293,0.0248,0.0123,0.0145,0.1473
Estonia,Expenditure,EE,39.3914,39.2227,39.4342,39.4335,45.8842
Estonia,"Expenditure on agriculture, fishing, forestry, & hunting",EE,0.5233,0.5538,0.478,0.4388,0.4163
Estonia,Expenditure on biodiversity & landscape protection,EE,0.1067,0.2001,0.0887,0.106,0.0906
Estonia,Expenditure on broadcasting & publishing ,EE,0.2699,0.2161,0.2061,0.1998,0.2031
Estonia,Expenditure on civil defense,EE,0.0,0.0,0.0,0.0,0.0004
Estonia,Expenditure on communication,EE,0.0363,0.034,0.0252,0.031,0.0421
Estonia,Expenditure on community development,EE,0.0805,0.0751,0.0686,0.0754,0.0771
Estonia,Expenditure on cultural services,EE,1.0144,1.0267,0.9648,1.0014,0.9566
Estonia,Expenditure on defense,EE,2.3653,2.0375,2.0556,2.1185,2.4532
Estonia,Expenditure on economic affairs,EE,4.2951,4.6858,4.0414,3.9589,5.8902
Estonia,"Expenditure on economic, commercial, & labour affairs",EE,0.5095,0.3726,0.3563,0.3721,1.6773
Estonia,Expenditure on education,EE,5.6585,5.6848,6.2264,6.1228,6.5829
Estonia,Expenditure on education not definable by level,EE,0.286,0.2782,0.2886,0.3097,0.3119
Estonia,Expenditure on environment protection,EE,0.5922,0.7355,0.7506,0.6754,0.6834
Estonia,Expenditure on family & children,EE,2.3584,2.4327,2.6354,2.6648,2.8542
Estonia,Expenditure on fire protection services,EE,0.2552,0.2324,0.2467,0.2542,0.2922
Estonia,Expenditure on foreign military aid,EE,0.0051,0.0021,0.0023,0.0025,0.0022
Estonia,Expenditure on fuel & energy,EE,0.1205,0.0579,0.0314,0.075,0.1155
Estonia,Expenditure on general public services,EE,3.9572,3.8379,3.8861,3.5724,4.0392
Estonia,Expenditure on health,EE,5.4024,5.2451,5.4598,5.6876,6.7085
Estonia,Expenditure on hospital services,EE,3.8468,3.7909,3.9372,4.0465,4.748
Estonia,Expenditure on housing,EE,0.0221,0.0206,0.0198,0.0209,0.0272
Estonia,Expenditure on housing & community amenities,EE,0.3416,0.3562,0.3339,0.3858,0.4032
Estonia,Expenditure on housing development,EE,0.0989,0.1141,0.1073,0.1255,0.1148
Estonia,Expenditure on law courts,EE,0.3067,0.305,0.2971,0.3105,0.3227
Estonia,"Expenditure on medical products, appliances, & equip",EE,0.795,0.7204,0.7549,0.7241,0.7785
Estonia,Expenditure on military defense,EE,2.2903,1.9741,1.9932,2.055,2.3727
Estonia,"Expenditure on mining, manufacturing, & construction",EE,0.0336,0.0243,0.0198,0.0133,0.0153
Estonia,Expenditure on old age,EE,7.3074,7.0388,7.0886,7.1891,8.1809
Estonia,Expenditure on outpatient services,EE,0.526,0.5295,0.5651,0.5834,0.6428
Estonia,Expenditure on police services,EE,0.9872,1.0078,1.047,0.9458,1.0796
Estonia,Expenditure on pollution abatement,EE,0.069,0.0978,0.2018,0.1262,0.1058
Estonia,Expenditure on post-secondary non-tertiary education,EE,0.109,0.0869,0.0775,0.0815,0.0756
Estonia,Expenditure on pre-primary & primary education,EE,2.1694,2.2363,2.3592,2.4614,2.7111
Estonia,Expenditure on prisons,EE,0.1775,0.1678,0.1611,0.1536,0.1688
Estonia,Expenditure on public health services,EE,0.0308,0.0394,0.0407,0.044,0.3078
Estonia,Expenditure on public order & safety,EE,1.9124,1.9007,1.865,1.8019,2.0153
Estonia,"Expenditure on recreation, culture, & religion",EE,2.0604,2.1449,1.9715,2.0348,2.0649
Estonia,Expenditure on recreational & sporting services,EE,0.435,0.5534,0.5322,0.5874,0.5903
Estonia,Expenditure on religious & community services,EE,0.0446,0.0508,0.0349,0.0346,0.0417
Estonia,Expenditure on secondary education,EE,1.4121,1.4219,1.59,1.5834,1.7615
Estonia,Expenditure on sickness  & disability,EE,2.1377,2.1172,2.1392,2.121,2.4386
Estonia,Expenditure on social protection,EE,12.8058,12.5952,12.8443,13.0757,15.0429
Estonia,Expenditure on street lighting,EE,0.092,0.0915,0.098,0.1071,0.1315
Estonia,Expenditure on subsidiary services to education,EE,0.2828,0.2727,0.2851,0.2769,0.2944
Estonia,Expenditure on survivors,EE,0.063,0.0583,0.0666,0.0638,0.0693
Estonia,Expenditure on tertiary education,EE,1.0847,1.0922,1.2581,1.125,1.1254
Estonia,Expenditure on transport,EE,2.6904,3.2106,2.6552,2.6312,3.0923
Estonia,Expenditure on unemployment,EE,0.5798,0.5891,0.605,0.6772,1.0885
Estonia,Expenditure on waste management,EE,0.1816,0.2211,0.2324,0.2524,0.2523
Estonia,Expenditure on waste water management,EE,0.0745,0.0709,0.0717,0.0656,0.0723
Estonia,Expenditure on water supply,EE,0.0322,0.0386,0.0201,0.0249,0.0257
Finland,Expenditure,FI,55.6188,53.6007,53.296,53.211,57.4729
Finland,"Expenditure on agriculture, fishing, forestry, & hunting",FI,0.7429,0.703,0.6969,0.6914,0.7363
Finland,Expenditure on biodiversity & landscape protection,FI,0.0322,0.0296,0.0317,0.0333,0.0584
Finland,Expenditure on broadcasting & publishing ,FI,0.2754,0.2612,0.2686,0.2499,0.2646
Finland,Expenditure on civil defense,FI,0.1016,0.0172,0.0861,0.095,-0.025
Finland,Expenditure on communication,FI,0.0161,0.0155,0.018,0.0012,0.0013
Finland,Expenditure on community development,FI,0.2308,0.213,0.2073,0.2024,0.1986
Finland,Expenditure on cultural services,FI,0.5108,0.502,0.4994,0.4861,0.5292
Finland,Expenditure on defense,FI,1.3272,1.2435,1.1916,1.15,1.3718
Finland,Expenditure on economic affairs,FI,4.5054,4.3036,4.1856,4.2066,5.2183
Finland,"Expenditure on economic, commercial, & labour affairs",FI,0.5517,0.5722,0.5979,0.6089,0.7316
Finland,Expenditure on education,FI,6.0492,5.6496,5.5485,5.6052,5.8813
Finland,Expenditure on education not definable by level,FI,0.2731,0.2488,0.2347,0.2291,0.2456
Finland,Expenditure on environment protection,FI,0.2266,0.2002,0.1979,0.1933,0.2299
Finland,Expenditure on family & children,FI,3.1505,3.0185,2.9781,3.0171,3.0963
Finland,Expenditure on fire protection services,FI,0.2731,0.2581,0.2467,0.2528,0.2519
Finland,Expenditure on foreign military aid,FI,0.0533,0.0539,0.0493,0.0416,0.0478
Finland,Expenditure on fuel & energy,FI,0.1177,0.156,0.1388,0.1374,0.1859
Finland,Expenditure on general public services,FI,7.9056,7.7335,7.9364,7.9293,8.4174
Finland,Expenditure on health,FI,7.1792,7.0119,7.0729,7.128,7.6884
Finland,Expenditure on hospital services,FI,3.117,3.0667,3.0989,3.12,3.2969
Finland,Expenditure on housing,FI,0.4965,0.5581,0.6378,0.621,0.6635
Finland,Expenditure on housing & community amenities,FI,0.3117,0.3235,0.2943,0.3099,0.3218
Finland,Expenditure on housing development,FI,-0.0377,-0.0247,-0.0523,-0.0421,-0.0428
Finland,Expenditure on law courts,FI,0.2317,0.2404,0.2369,0.257,0.2396
Finland,"Expenditure on medical products, appliances, & equip",FI,0.662,0.6257,0.6412,0.6585,0.7126
Finland,Expenditure on military defense,FI,1.1388,1.1387,1.0254,0.9825,1.3176
Finland,"Expenditure on mining, manufacturing, & construction",FI,0.2326,0.0711,0.0535,0.0491,0.1575
Finland,Expenditure on old age,FI,13.8352,13.6508,13.6635,13.7082,14.4448
Finland,Expenditure on outpatient services,FI,3.2043,3.1175,3.1538,3.1741,3.3918
Finland,Expenditure on police services,FI,0.5337,0.4927,0.4934,0.5231,0.5343
Finland,Expenditure on pollution abatement,FI,0.0805,0.0694,0.0694,0.0687,0.0754
Finland,Expenditure on post-secondary non-tertiary education,FI,0.0,0.0,0.0,0.0,0.0
Finland,Expenditure on pre-primary & primary education,FI,1.2376,1.171,1.1869,1.2358,1.3066
Finland,Expenditure on prisons,FI,0.0942,0.0963,0.0934,0.1008,0.0957
Finland,Expenditure on public health services,FI,0.0221,0.03,0.0308,0.0321,0.1342
Finland,Expenditure on public order & safety,FI,1.1866,1.1268,1.1094,1.1729,1.1677
Finland,"Expenditure on recreation, culture, & religion",FI,1.4463,1.4631,1.5086,1.4757,1.5212
Finland,Expenditure on recreational & sporting services,FI,0.4841,0.525,0.5701,0.5706,0.5559
Finland,Expenditure on religious & community services,FI,0.1738,0.1728,0.1683,0.167,0.1694
Finland,Expenditure on secondary education,FI,2.5938,2.3813,2.3288,2.354,2.5272
Finland,Expenditure on sickness  & disability,FI,3.2682,3.0985,3.1298,3.14,3.2123
Finland,Expenditure on social protection,FI,25.4811,24.5452,24.2509,24.0403,25.655
Finland,Expenditure on street lighting,FI,0.0,0.0,0.0,0.0,0.0
Finland,Expenditure on subsidiary services to education,FI,0.023,0.0208,0.0197,0.0179,0.0144
Finland,Expenditure on survivors,FI,0.696,0.6655,0.6575,0.6372,0.6571
Finland,Expenditure on tertiary education,FI,1.8578,1.7636,1.715,1.6993,1.7147
Finland,Expenditure on transport,FI,2.3437,2.2881,2.2016,2.2387,2.5285
Finland,Expenditure on unemployment,FI,2.5308,2.198,1.8739,1.6797,2.277
Finland,Expenditure on waste management,FI,0.0345,0.0225,0.0236,0.0233,0.0233
Finland,Expenditure on waste water management,FI,0.0,0.0,0.0,0.0,0.0
Finland,Expenditure on water supply,FI,0.0074,0.0071,0.0069,0.0062,0.0093
France,Expenditure,FR,56.6788,56.4967,55.6381,55.3465,61.6425
France,"Expenditure on agriculture, fishing, forestry, & hunting",FR,0.2206,0.236,0.2301,0.2132,0.2257
France,Expenditure on biodiversity & landscape protection,FR,0.0766,0.0748,0.0793,0.0804,0.0861
France,Expenditure on broadcasting & publishing ,FR,0.1567,0.1542,0.1496,0.1427,0.1542
France,Expenditure on civil defense,FR,0.0085,0.009,0.0084,0.0081,0.0087
France,Expenditure on communication,FR,0.0139,0.0175,0.02,0.0224,0.0278
France,Expenditure on community development,FR,0.583,0.5777,0.5759,0.6318,0.6184
